Quantity,UnitPrice,ItemsInCart,TotalPrice,HasCoupon,OrderMonth,OrderYear,IsHighValueOrder,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_No Coupon,CouponCode_SAVE10,CouponCode_WINTER15
2,323.37,3,646.74,1,4,2025,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
5,73.83,9,369.15,0,2,2025,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,458.63,4,458.63,1,4,2024,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
4,180.25,7,721.0,0,7,2024,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
3,473.49,7,1420.47,0,5,2023,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4,237.43,8,949.72,1,2,2025,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,442.39,6,442.39,1,11,2023,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,62.12,2,62.12,0,9,2024,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5,298.39,7,1491.95,1,8,2024,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2,697.93,2,1395.86,1,5,2025,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,291.85,5,583.7,1,5,2024,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3,308.98,3,926.94,1,5,2024,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
5,396.86,9,1984.3,1,8,2024,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,139.69,7,279.38,1,1,2024,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5,475.95,8,2379.75,1,2,2023,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,626.6,4,626.6,1,2,2025,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
4,502.99,4,2011.96,1,2,2024,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
5,578.83,6,2894.15,0,6,2024,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
5,383.82,7,1919.1,1,1,2025,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
5,368.25,5,1841.25,0,6,2025,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
2,374.6,3,749.2,1,2,2025,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2,428.09,6,856.18,0,3,2025,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,438.93,3,438.93,1,7,2023,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2,563.82,3,1127.64,0,6,2024,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
3,649.93,7,1949.79,1,2,2023,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
5,268.43,5,1342.15,1,3,2025,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5,502.47,10,2512.35,1,12,2024,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,26.95,1,26.95,1,3,2024,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4,64.69,7,258.76,1,2,2023,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
3,247.11,3,741.33,1,5,2024,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
2,536.25,3,1072.5,0,10,2024,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2,456.04,4,912.08,1,12,2024,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2,40.23,4,80.46,1,1,2024,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,72.39,7,144.78,1,3,2023,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
2,394.16,2,788.32,0,1,2023,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
4,119.84,8,479.36,1,6,2025,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
3,692.71,3,2078.13,1,11,2023,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,56.66,4,226.64,1,1,2024,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
2,298.53,5,597.06,1,1,2024,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3,331.46,6,994.3799999999999,1,7,2023,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2,521.4,7,1042.8,1,4,2025,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
4,305.32,4,1221.28,1,3,2023,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
5,111.7,9,558.5,1,7,2023,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,479.76,1,479.76,0,9,2023,0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3,193.49,6,580.47,1,12,2023,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
2,426.22,7,852.44,1,12,2024,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
5,276.44,10,1382.2,1,8,2023,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2,404.96,4,809.92,1,5,2024,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4,465.66,9,1862.64,1,9,2023,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2,594.07,2,1188.14,0,6,2024,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5,110.38,10,551.9,0,11,2023,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
1,596.24,4,596.24,1,5,2024,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,306.24,4,612.48,1,7,2024,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,503.39,5,1510.17,0,2,2025,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,131.61,2,131.61,1,2,2023,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
3,443.44,3,1330.32,1,10,2024,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1,408.13,3,408.13,1,1,2023,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2,160.98,3,321.96,1,4,2024,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
5,643.89,8,3219.45,1,1,2023,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
3,158.66,7,475.98,1,5,2023,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
2,143.82,6,287.64,1,4,2024,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3,379.07,3,1137.21,1,12,2023,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1,601.36,1,601.36,0,11,2024,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
2,142.08,4,284.16,1,9,2024,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
5,530.34,9,2651.7,1,3,2024,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
5,364.42,10,1822.1,1,8,2023,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4,578.28,5,2313.12,1,6,2025,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,280.52,7,1402.6,1,5,2025,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
5,638.92,5,3194.6,1,5,2025,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
4,412.2,6,1648.8,1,2,2024,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,440.34,2,440.34,1,6,2025,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
1,627.15,5,627.15,1,9,2024,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2,605.26,4,1210.52,1,5,2024,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,90.27,5,90.27,1,6,2024,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
5,230.77,10,1153.85,1,6,2025,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
5,266.78,5,1333.9,0,9,2023,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,105.92,6,105.92,1,5,2023,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3,589.3,6,1767.9,1,4,2024,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
4,649.47,8,2597.88,1,1,2023,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
4,107.49,5,429.96,0,6,2024,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
3,669.06,7,2007.18,1,5,2023,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
3,69.65,7,208.95,1,10,2023,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
4,136.83,8,547.32,1,11,2023,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,304.11,2,304.11,1,9,2024,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
4,296.28,5,1185.12,1,11,2024,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,77.64,1,77.64,1,2,2025,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,243.71,6,243.71,1,7,2024,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
4,644.96,7,2579.84,1,9,2024,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,283.73,8,1418.65,1,6,2025,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2,629.56,5,1259.12,1,2,2025,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
4,246.11,4,984.44,1,3,2023,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2,418.26,2,836.52,1,11,2023,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
5,127.18,10,635.9000000000001,1,5,2024,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,586.21,4,1758.63,1,8,2024,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3,267.45,5,802.3499999999999,1,4,2024,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
4,615.65,9,2462.6,1,6,2024,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
2,113.29,5,226.58,1,11,2023,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
4,473.86,7,1895.44,1,4,2024,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
3,444.75,6,1334.25,1,11,2023,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,183.67,6,367.34,1,5,2023,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,483.38,6,483.38,1,12,2023,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5,260.93,9,1304.65,1,6,2023,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
2,253.68,6,507.36,0,12,2023,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
4,699.88,5,2799.52,1,6,2025,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5,319.97,7,1599.85,1,1,2023,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4,246.91,8,987.64,1,6,2025,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
3,392.85,6,1178.55,0,3,2023,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
5,420.98,7,2104.9,1,5,2024,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,73.26,4,146.52,1,3,2024,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
3,410.88,8,1232.64,1,1,2023,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2,176.46,2,352.92,1,9,2023,0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,659.57,6,1978.71,1,3,2023,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,478.36,3,956.72,0,12,2024,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
4,30.05,6,120.2,0,12,2024,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
4,300.56,9,1202.24,1,4,2025,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5,226.45,6,1132.25,1,2,2024,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2,349.4,2,698.8,1,1,2024,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
5,268.78,7,1343.9,1,12,2023,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2,680.85,6,1361.7,1,8,2024,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
3,182.48,3,547.4399999999999,0,7,2023,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,277.09,2,277.09,1,4,2024,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2,26.5,3,53.0,1,4,2024,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
3,315.27,4,945.81,1,10,2023,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,450.98,8,1352.94,1,2,2025,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
5,233.67,10,1168.35,0,9,2024,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
3,367.75,7,1103.25,1,1,2024,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,23.53,2,23.53,1,5,2025,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,677.48,1,677.48,1,5,2023,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
4,554.83,6,2219.32,0,5,2024,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4,440.31,6,1761.24,0,2,2023,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,87.06,4,87.06,1,3,2025,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,245.28,6,981.12,1,10,2023,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5,664.51,8,3322.55,1,2,2023,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,618.68,6,618.68,1,4,2023,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
1,370.85,2,370.85,1,12,2024,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
4,517.98,8,2071.92,1,6,2024,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,506.11,5,2024.44,0,11,2023,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3,413.83,8,1241.49,1,5,2024,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
1,249.81,1,249.81,1,12,2023,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3,362.53,5,1087.59,0,3,2025,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2,299.23,2,598.46,1,6,2025,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,536.07,5,536.07,1,11,2023,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
4,558.9,9,2235.6,1,2,2023,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
2,409.75,2,819.5,1,12,2024,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
2,179.96,5,359.92,0,1,2025,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1,38.49,4,38.49,1,6,2025,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5,316.4,7,1582.0,0,9,2024,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
3,547.15,4,1641.45,1,10,2024,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
4,540.34,6,2161.36,1,6,2023,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
4,73.65,9,294.6,0,9,2024,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
5,391.86,6,1959.3,0,7,2024,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
5,69.7,9,348.5,0,8,2023,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
5,26.43,5,132.15,1,3,2025,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
1,531.74,1,531.74,1,9,2023,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
2,496.62,2,993.24,1,9,2024,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1,660.66,3,660.66,1,11,2023,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
4,274.82,9,1099.28,1,10,2023,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2,486.35,6,972.7,1,6,2024,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
3,428.88,3,1286.64,1,9,2024,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
2,412.14,2,824.28,1,9,2023,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,265.64,3,265.64,1,9,2024,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2,273.43,7,546.86,1,5,2024,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
5,131.7,8,658.5,1,1,2025,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5,85.52,5,427.6,0,8,2023,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2,320.68,5,641.36,1,6,2024,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
4,198.81,9,795.24,1,2,2025,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
5,666.8,7,3330.4075,1,10,2023,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
1,355.09,5,355.09,1,12,2023,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2,316.2,2,632.4,0,6,2023,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1,133.39,2,133.39,1,8,2024,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1,454.23,3,454.23,0,2,2023,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
4,491.29,6,1965.16,0,9,2024,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2,255.14,2,510.28,0,6,2025,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,392.61,4,392.61,1,2,2023,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
4,362.06,4,1448.24,0,10,2024,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
1,222.73,4,222.73,0,5,2024,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
2,552.63,7,1105.26,1,8,2024,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
4,686.61,6,2746.44,0,5,2023,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
3,305.16,8,915.48,1,3,2025,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,41.09,4,41.09,1,3,2023,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
5,634.0,8,3170.0,0,6,2024,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
5,464.74,7,2323.7,0,1,2023,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
4,425.6,5,1702.4,1,4,2023,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3,573.22,5,1719.66,1,10,2023,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,123.28,3,123.28,1,7,2024,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,70.82,1,70.82,1,1,2023,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
2,646.69,7,1293.38,1,5,2023,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2,513.42,5,1026.84,1,12,2023,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
4,693.07,8,2772.28,1,3,2025,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
3,491.43,6,1474.29,1,11,2023,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2,599.74,2,1199.48,0,3,2025,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
2,650.25,6,1300.5,0,2,2023,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
3,209.48,4,628.4399999999999,0,10,2024,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5,209.2,6,1046.0,1,8,2023,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
4,197.36,9,789.44,1,6,2023,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
4,648.91,6,2595.64,1,6,2023,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
2,441.54,2,883.08,1,4,2024,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
2,464.92,2,929.84,0,5,2025,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
5,506.45,7,2532.25,1,12,2024,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4,255.86,7,1023.44,0,6,2023,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,125.23,3,250.46,1,9,2024,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,38.11,6,190.55,1,8,2023,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
3,161.97,4,485.91,1,6,2025,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4,347.17,8,1388.68,0,6,2024,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
4,276.32,5,1105.28,0,4,2023,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
4,314.76,8,1259.04,0,7,2024,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
3,475.69,3,1427.07,1,1,2024,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,372.8,6,372.8,1,3,2023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2,63.21,4,126.42,1,6,2025,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,634.94,5,634.94,1,3,2023,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4,77.47,7,309.88,1,4,2024,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
3,84.31,3,252.93,1,2,2024,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4,234.45,9,937.8,1,5,2023,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,356.81,1,356.81,1,10,2023,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
4,209.99,8,839.96,0,3,2023,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
